id_geoinfo,ordem,autor_original,autor_padronizado,instituicao_original,instituicao_padronizada
8JMKD3MGPDW34P/3Q5DTC8,3,"Queiroz, Gilberto Ribeiro",Gilberto Ribeiro Queiroz,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGPDW34P/3Q5DTC8,4,"Ferreira, Karine Reis",Karine Reis Ferreira,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGPDW34P/3Q5DTC8,5,"Vinhas, Lubia",Lubia Vinhas,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGPDW34P/3Q5DK88,1,"Sanchez, Alber",Alber Sanchez,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGPDW34P/3Q5DK88,2,"Vinhas, Lubia",Lubia Vinhas,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGPDW34P/3Q5DK88,3,"Queiroz, Gilberto Ribeiro",Gilberto Ribeiro Queiroz,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGPDW34P/3Q5DK88,4,"Simőes, Rolf",Rolf Simőes,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGPDW34P/3Q5DK88,5,"Gomes, Vitor",Vitor Gomes,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGPDW34P/3Q5DK88,6,"Assis, Luiz Fernando F. G.",Luiz Fernando F. G. Assis,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGPDW34P/3Q5DK88,7,"Llapa, Eduardo",Eduardo Llapa,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGPDW34P/3Q5DK88,8,"Camara, Gilberto",Gilberto Camara,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGPDW34P/3Q5DRUE,1,"Silva, Gabriel",Gabriel Silva,Universidade Federal do ABC (UFABC),Universidade Federal do ABC (UFABC)
8JMKD3MGPDW34P/3Q5DRUE,2,"Matteo, Giulia",Giulia Matteo,Universidade Federal do ABC (UFABC),Universidade Federal do ABC (UFABC)
8JMKD3MGPDW34P/3Q5DRUE,3,"Pinto, Matheus",Matheus Pinto,Universidade Federal do ABC (UFABC),Universidade Federal do ABC (UFABC)
8JMKD3MGPDW34P/3Q5DRUE,4,"Tobias, Tamara",Tamara Tobias,Universidade Federal do ABC (UFABC),Universidade Federal do ABC (UFABC)
8JMKD3MGPDW34P/3Q5DRUE,5,"Feitosa, Flavia",Flavia Feitosa,Universidade Federal do ABC (UFABC),Universidade Federal do ABC (UFABC)
8JMKD3MGPDW34P/3Q5DLK2,1,"Siqueira-Gay, Juliana",Juliana Siqueira-Gay,Universidade de Săo Paulo (USP),Universidade de Săo Paulo (USP)
8JMKD3MGPDW34P/3Q5DLK2,2,"Giannotti, Mariana Abrantes",Mariana Abrantes Giannotti,Universidade de Săo Paulo (USP),Universidade de Săo Paulo (USP)
8JMKD3MGPDW34P/3Q5DLK2,3,"Sester, Monika",Monika Sester,Universidade de Săo Paulo (USP),Universidade de Săo Paulo (USP)
8JMKD3MGPDW34P/3Q5DSME,1,"Sousa, Thais P.",Thais P. Sousa,Universidade Federal do Pará (UFPA),Universidade Federal do Pará (UFPA)
8JMKD3MGPDW34P/3Q5DSME,2,"Almeida, Erlen A.",Erlen A. Almeida,Universidade Federal do Pará (UFPA),Universidade Federal do Pará (UFPA)
8JMKD3MGPDW34P/3Q5DSME,3,"Dias, Yuri S.",Yuri S. Dias,Universidade Federal do Pará (UFPA),Universidade Federal do Pará (UFPA)
8JMKD3MGPDW34P/3Q5DSME,4,"Souza, Thiago P.",Thiago P. Souza,Universidade Federal do Pará (UFPA),Universidade Federal do Pará (UFPA)
8JMKD3MGPDW34P/3Q5DSME,5,"Cardoso, Bruna P.",Bruna P. Cardoso,Universidade Federal do Pará (UFPA),Universidade Federal do Pará (UFPA)
8JMKD3MGPDW34P/3Q5DSME,6,Sá,Sá,Universidade Federal do Pará (UFPA),Universidade Federal do Pará (UFPA)
8JMKD3MGPDW34P/3Q5DSME,7,", Alana",Alana ,,
8JMKD3MGPDW34P/3Q5DTPB,1,"Sperandio, Vinicius Garcia",Vinicius Garcia Sperandio,Faculdade Governador Ozanam Coelho (FAGOC),Faculdade Governador Ozanam Coelho (FAGOC)
8JMKD3MGPDW34P/3Q5DTPB,2,"Stempliuc, Sergio Murilo",Sergio Murilo Stempliuc,Faculdade Governador Ozanam Coelho (FAGOC),Faculdade Governador Ozanam Coelho (FAGOC)
8JMKD3MGPDW34P/3Q5DTPB,3,"Ferreira, Thiago Bicalho",Thiago Bicalho Ferreira,Instituto Federal do Norte de Minas Gerais (IFNMG),Instituto Federal do Norte de Minas Gerais (IFNMG)
8JMKD3MGPDW34P/3Q5DTPB,4,"Lisboa-Filho, Jugurta",Jugurta Lisboa-Filho,Universidade Federal de Vińosa (UFV),Universidade Federal de Vińosa (UFV)
8JMKD3MGPDW34P/3Q5DKH5,1,"Wenceslau, Rodrigo",Rodrigo Wenceslau,Universidade Federal de Minas Gerais (UFMG),Universidade Federal de Minas Gerais (UFMG)
8JMKD3MGPDW34P/3Q5DKH5,2,"Davis-Jr, Clodoveu A.",Clodoveu A. Davis-Jr,Universidade Federal de Minas Gerais (UFMG),Universidade Federal de Minas Gerais (UFMG)
8JMKD3MGPDW34P/3Q5DKH5,3,"Smarzaro, Rodrigo",Rodrigo Smarzaro,Universidade Federal de Minas Gerais (UFMG),Universidade Federal de Minas Gerais (UFMG)
8JMKD3MGPDW34P/3Q5DQHL,1,"Xavier, Fernando",Fernando Xavier,Centro Universitário do Distrito Federal (UDF),Centro Universitário do Distrito Federal (UDF)
8JMKD3MGPDW34P/3Q5DQHL,2,"Brochado, Maria Luiza Correa",Maria Luiza Correa Brochado,Universidade de Săo Paulo (USP),Universidade de Săo Paulo (USP)
8JMKD3MGPDW34P/3NDC8RH,1,"Araujo, Vitor Silva de",Vitor Silva de Araujo,Universidade Federal do Paraná (UFPR),Universidade Federal do Paraná (UFPR)
8JMKD3MGPDW34P/3NDC8RH,2,"Sluter, Claudia Robbi",Claudia Robbi Sluter,Universidade Federal do Paraná (UFPR),Universidade Federal do Paraná (UFPR)
8JMKD3MGPDW34P/3NDC8RH,3,"Camboim, Silvana Philippi",Silvana Philippi Camboim,Universidade Federal do Paraná (UFPR),Universidade Federal do Paraná (UFPR)
8JMKD3MGP3W34P/3N2U8K2,1,"Assis, Luiz Fernando Ferreira Gomes",Luiz Fernando Ferreira Gomes Assis,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2U8K2,2,"Ribeiro, Gilberto",Gilberto Ribeiro,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2U8K2,3,"Gomes, Karine Reis Ferreira",Karine Reis Ferreira Gomes,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2U8K2,4,"Vinhas, Lúbia",Lúbia Vinhas,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2U8K2,5,"Llapa, Eduardo",Eduardo Llapa,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2U8K2,6,"Sanchez, Alber",Alber Sanchez,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2U8K2,7,"Maus, Victor Wegner",Victor Wegner Maus,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2U8K2,8,"Câmara, Gilberto",Gilberto Câmara,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGPDW34P/3NDC4BB,1,"Beber, Marco Aurelio",Marco Aurelio Beber,Universidade Federal de Santa Catarina (UFSC),Universidade Federal de Santa Catarina (UFSC)
8JMKD3MGPDW34P/3NDC4BB,2,"Ferrero, Carlos Andres",Carlos Andres Ferrero,Universidade Federal de Santa Catarina (UFSC),Universidade Federal de Santa Catarina (UFSC)
8JMKD3MGPDW34P/3NDC4BB,3,"Fileto, Renato",Renato Fileto,Universidade Federal de Santa Catarina (UFSC),Universidade Federal de Santa Catarina (UFSC)
8JMKD3MGPDW34P/3NDC4BB,4,"Bogorny, Vania",Vania Bogorny,Universidade Federal de Santa Catarian (UFSC),Universidade Federal de Santa Catarian (UFSC)
8JMKD3MGP3W34P/3N2UANP,1,"Bendini, Hugo do Nascimento",Hugo do Nascimento Bendini,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2UANP,2,"Fonseca, Leila Maria Garcia",Leila Maria Garcia Fonseca,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2UANP,3,"Körting, Thales Sehn",Thales Sehn Körting,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2UANP,4,"Marujo, Rennan de Freitas Bezerra",Rennan de Freitas Bezerra Marujo,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2UANP,5,"Sanches, Ieda Del'Arco",Ieda Del'Arco Sanches,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2UANP,6,"Arcanjo, Jeferson de Souza",Jeferson de Souza Arcanjo,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGPDW34P/3NDC2P5,1,"Bordignon, Fernando",Fernando Bordignon,Universidade Federal de Santa Catarina (UFSC),Universidade Federal de Santa Catarina (UFSC)
8JMKD3MGPDW34P/3NDC2P5,2,"Figueiredo, Leandro",Leandro Figueiredo,Universidade Federal de Santa Catarina (UFSC),Universidade Federal de Santa Catarina (UFSC)
8JMKD3MGPDW34P/3NDC2P5,3,"Roisenberg, Mauro",Mauro Roisenberg,Universidade Federal de Santa Catarina (UFSC),Universidade Federal de Santa Catarina (UFSC)
8JMKD3MGPDW34P/3NDC2P5,4,"Rodrigues, Bruno B.",Bruno B. Rodrigues,CENPES/PDGP/CMR - Petrobras,CENPES/PDGP/CMR - Petrobras
8JMKD3MGPDW34P/3NDDJ8P,1,"Carniel, Anderson Chaves",Anderson Chaves Carniel,Universidade de Săo Paulo (USP),Universidade de Săo Paulo (USP)
8JMKD3MGPDW34P/3NDDJ8P,2,"Ciferri, Ricardo Rodrigues",Ricardo Rodrigues Ciferri,Universidade Federal de Săo Carlos (UFSCar),Universidade Federal de Săo Carlos (UFSCar)
8JMKD3MGPDW34P/3NDDJ8P,3,"Ciferri, Cristina Dutra de Aguiar",Cristina Dutra de Aguiar Ciferri,Universidade de Săo Paulo (USP),Universidade de Săo Paulo (USP)
8JMKD3MGPDW34P/3NDBUPE,1,"Costa, Sergio Souza",Sergio Souza Costa,Universidade Federal do MaranhÒo (UFMA),Universidade Federal do MaranhÒo (UFMA)
8JMKD3MGPDW34P/3NDBUPE,2,"Moreira, Evaldinolia Gilbertoni",Evaldinolia Gilbertoni Moreira,Universidade Federal do MaranhÒo (UFMA),Universidade Federal do MaranhÒo (UFMA)
8JMKD3MGPDW34P/3NDBUPE,3,"Silva, Micael Lopes da",Micael Lopes da Silva,Universidade Federal do MaranhÒo (UFMA),Universidade Federal do MaranhÒo (UFMA)
8JMKD3MGPDW34P/3NDBUPE,4,"Lima, Thamyla Maria de Sousa",Thamyla Maria de Sousa Lima,Universidade Federal do MaranhÒo (UFMA),Universidade Federal do MaranhÒo (UFMA)
8JMKD3MGPDW34P/3NDC29P,1,"Duarte, Daniel Camilo de Oliveira",Daniel Camilo de Oliveira Duarte,Universidade Federal de Viçosa (UFV),Universidade Federal de Viçosa (UFV)
8JMKD3MGPDW34P/3NDC29P,2,"Zanetti, Juliette",Juliette Zanetti,Universidade Federal de Viçosa (UFV),Universidade Federal de Viçosa (UFV)
8JMKD3MGPDW34P/3NDC29P,3,"Gripp Junior, Joel",Joel Gripp Junior,Universidade Federal de Viçosa (UFV),Universidade Federal de Viçosa (UFV)
8JMKD3MGPDW34P/3NDC29P,4,"Medeiros, Nilcilene das Graças",Nilcilene das Graças Medeiros,Universidade Federal de Viçosa (UFV),Universidade Federal de Viçosa (UFV)
8JMKD3MGPDW34P/3NDC9GB,1,"Ferrari, Tatiana K.",Tatiana K. Ferrari,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGPDW34P/3NDC9GB,2,"Rossetto, C. F.",C. F. Rossetto,Geologística,Geologística
8JMKD3MGPDW34P/3NDC9GB,3,"Adorni, Flavia Maria",Flavia Maria Adorni,World Bank Group,World Bank Group
8JMKD3MGPDW34P/3NDC9GB,4,"Furuzawa, Gustavo B.",Gustavo B. Furuzawa,Geologística,Geologística
8JMKD3MGPDW34P/3NDC9GB,5,"Oliveira, Paulo F. de",Paulo F. de Oliveira,World Bank Group,World Bank Group
8JMKD3MGPDW34P/3NDC42E,1,"Ferrero, Carlos Andres",Carlos Andres Ferrero,Universidade Federal de Santa Catarina (UFSC),Universidade Federal de Santa Catarina (UFSC)
8JMKD3MGPDW34P/3NDC42E,2,"Alvares, Luiz Otavio",Luiz Otavio Alvares,Universidade Federal de Santa Catarina (UFSC),Universidade Federal de Santa Catarina (UFSC)
8JMKD3MGPDW34P/3NDC42E,3,"Bogorny, Vania",Vania Bogorny,Universidade Federal de Santa Catarina (UFSC),Universidade Federal de Santa Catarina (UFSC)
8JMKD3MGP3W34P/3N2UA78,1,"Girolamo Neto, Cesare di",Cesare di Girolamo Neto,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2UA78,2,"Fonseca, Leila Maria Garcia",Leila Maria Garcia Fonseca,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2UA78,3,"Körting, Thales Sehn",Thales Sehn Körting,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2UBDH,1,"Gomes, Vitor C. F.",Vitor C. F. Gomes,Instituto de Estudos Avançados (IEAv),Instituto de Estudos Avançados (IEAv)
8JMKD3MGP3W34P/3N2UBDH,2,"Sato, Luciane Yumie",Luciane Yumie Sato,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2UBDH,3,"Queiroz, Gilberto Ribeiro de",Gilberto Ribeiro de Queiroz,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2UBDH,4,"Vinhas, Lúbia",Lúbia Vinhas,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2UBDH,5,"Ferreira, Karine Reis",Karine Reis Ferreira,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGPDW34P/3NDC32P,1,"Jerônimo, Caio Libânio Melo",Caio Libânio Melo Jerônimo,Universidade Federal de Campina Grande (UFCG),Universidade Federal de Campina Grande (UFCG)
8JMKD3MGPDW34P/3NDC32P,2,"Campelo, Claudio E. C.",Claudio E. C. Campelo,Universidade Federal de Campina Grande (UFCG),Universidade Federal de Campina Grande (UFCG)
8JMKD3MGPDW34P/3NDC32P,3,"Baptista, Claudio de Souza",Claudio de Souza Baptista,Universidade Federal de Campina Grande (UFCG),Universidade Federal de Campina Grande (UFCG)
8JMKD3MGPDW34P/3NDC3R2,1,"Magalhăes, Salles V. G. de",Salles V. G. de Magalhăes,Universidade Federal de Viçosa (UFV),Universidade Federal de Viçosa (UFV)
8JMKD3MGPDW34P/3NDC3R2,2,"Andrade, Marcus V. A.",Marcus V. A. Andrade,Universidade Federal de Viçosa (UFV),Universidade Federal de Viçosa (UFV)
8JMKD3MGPDW34P/3NDC3R2,3,"Franklin, W. Randolph",W. Randolph Franklin,Rensselaer Polytechnic Institute (RPI),Rensselaer Polytechnic Institute (RPI)
8JMKD3MGPDW34P/3NDC3R2,4,"Li, Wenli",Wenli Li,Rensselaer Polytechnic Institute (RPI),Rensselaer Polytechnic Institute (RPI)
8JMKD3MGPDW34P/3NDC3R2,5,"Gruppi, Maurício G.",Maurício G. Gruppi,Universidade Federal de Viçosa (UFV),Universidade Federal de Viçosa (UFV)
8JMKD3MGPDW34P/3NDDJFE,1,"Nunes, Isabella de Freitas",Isabella de Freitas Nunes,Universidade Federal de Goiás (UFG),Universidade Federal de Goiás (UFG)
8JMKD3MGPDW34P/3NDDJFE,2,"Oliveira, Thiago Borges de",Thiago Borges de Oliveira,Universidade Federal de Goiás (UFG),Universidade Federal de Goiás (UFG)
8JMKD3MGPDW34P/3NDC97E,1,"Oliveira, S. Teles de",S. Teles de Oliveira,GoGeo,GoGeo
8JMKD3MGPDW34P/3NDC97E,2,"Cardoso, Marcelo de C.",Marcelo de C. Cardoso,GoGeo,GoGeo
8JMKD3MGPDW34P/3NDC97E,3,"Santos, Wisllay M. V. dos",Wisllay M. V. dos Santos,GoGeo,GoGeo
8JMKD3MGPDW34P/3NDC97E,4,"Costa, Paulo C. P.",Paulo C. P. Costa,GoGeo,GoGeo
8JMKD3MGPDW34P/3NDC97E,5,"Rodrigues, Vagner J. do Sacramento",Vagner J. do Sacramento Rodrigues,GoGeo,GoGeo
8JMKD3MGPDW34P/3NDC97E,6,"Martins, Wellington S.",Wellington S. Martins,Universidade Federal de Goiás (UFG),Universidade Federal de Goiás (UFG)
8JMKD3MGP3W34P/3N2UBQL,1,"Rodrigues, Marcos Lima",Marcos Lima Rodrigues,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2UBQL,2,"Stephany, Stephan",Stephan Stephany,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2UBQL,3,"Vinhas, Lúbia",Lúbia Vinhas,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2UBQL,4,"Ferreira, Karine Reis",Karine Reis Ferreira,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2UBQL,5,"Queiroz, Gilberto Ribeiro de",Gilberto Ribeiro de Queiroz,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2UBQL,6,"Garcia, Joăo Victor Cal",Joăo Victor Cal Garcia,Centro Nacional de Monitoramento e Alertas de Desastres Naturais (CEMADEN),Centro Nacional de Monitoramento e Alertas de Desastres Naturais (CEMADEN)
8JMKD3MGP3W34P/3N2UBQL,7,"Angelis, Carlos Frederico de",Carlos Frederico de Angelis,Centro Nacional de Monitoramento e Alertas de Desastres Naturais (CEMADEN),Centro Nacional de Monitoramento e Alertas de Desastres Naturais (CEMADEN)
8JMKD3MGPDW34P/3NDC8JS,1,"Santana, Amon Veiga",Amon Veiga Santana,Universidade Estadual da Bahia (UNEB),Universidade Estadual da Bahia (UNEB)
8JMKD3MGPDW34P/3NDC8JS,2,"Campos, Jorge",Jorge Campos,UNIFACS,UNIFACS
8JMKD3MGPDW34P/3NDDJ25,1,"Santos, Salatiel Ribeiro dos",Salatiel Ribeiro dos Santos,Universidade Federal de Minas Gerais (UFMG),Universidade Federal de Minas Gerais (UFMG)
8JMKD3MGPDW34P/3NDDJ25,2,"Davis Junior, Clodoveu A.",Clodoveu A. Davis Junior,Universidade Federal de Minas Gerais (UFMG),Universidade Federal de Minas Gerais (UFMG)
8JMKD3MGPDW34P/3NDDJ25,3,"Smarzaro, Rodrigo",Rodrigo Smarzaro,Universidade Federal de Minas Gerais (UFMG),Universidade Federal de Minas Gerais (UFMG)
8JMKD3MGP3W34P/3N2U9TH,1,"Santos, Lorena A.",Lorena A. Santos,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2U9TH,2,"Ferreira, Karine Reis",Karine Reis Ferreira,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2U9TH,3,"Queiroz, Gilberto Ribeiro de",Gilberto Ribeiro de Queiroz,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2U9TH,4,"Vinhas, Lúbia",Lúbia Vinhas,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGPDW34P/3NDC4QL,1,"Silva, Washington Sena de França e",Washington Sena de França e Silva,Universidade Federal de Ouro Preto (UFOP),Universidade Federal de Ouro Preto (UFOP)
8JMKD3MGPDW34P/3NDC4QL,2,"Carneiro, Tiago Garcia de Senna",Tiago Garcia de Senna Carneiro,Universidade Federal de Ouro Preto (UFOP),Universidade Federal de Ouro Preto (UFOP)
8JMKD3MGP3W34P/3N2UABL,1,"Silva, Alexsandro Cândido de Oliveira",Alexsandro Cândido de Oliveira Silva,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2UABL,2,"Fonseca, Leila Maria Garcia",Leila Maria Garcia Fonseca,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2UABL,3,"Körting, Thales Sehn",Thales Sehn Körting,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2UAT8,1,"Simőes, Rolf Ezequiel de Oliveira",Rolf Ezequiel de Oliveira Simőes,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2UAT8,2,"Queiroz, Gilberto Ribeiro de",Gilberto Ribeiro de Queiroz,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2UAT8,3,"Ferreira, Karine Reis",Karine Reis Ferreira,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2UAT8,4,"Vinhas, Lúbia",Lúbia Vinhas,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2UAT8,5,"Câmara, Gilberto",Gilberto Câmara,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGPDW34P/3NDC8C8,1,"Siqueira-Gay, Juliana",Juliana Siqueira-Gay,Universidade de Săo Paulo (USP),Universidade de Săo Paulo (USP)
8JMKD3MGPDW34P/3NDC8C8,2,"Giannotti, Mariana Abrantes",Mariana Abrantes Giannotti,Universidade de Săo Paulo (USP),Universidade de Săo Paulo (USP)
8JMKD3MGPDW34P/3NDC8C8,3,"Tomasiello, Diego Bogado",Diego Bogado Tomasiello,Universidade de Săo Paulo (USP),Universidade de Săo Paulo (USP)
8JMKD3MGPDW34P/3NDDHL8,1,"Speranza, Eduardo A.",Eduardo A. Speranza,Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA),Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)
8JMKD3MGPDW34P/3NDDHL8,2,"Ciferri, Ricardo R.",Ricardo R. Ciferri,Universidade Federal de Săo Carlos (UFSCar),Universidade Federal de Săo Carlos (UFSCar)
8JMKD3MGPDW34P/3NDDHL8,3,"Ciferri, Cristina D. A.",Cristina D. A. Ciferri,Universidade Federal de Săo Paulo (USP),Universidade Federal de Săo Paulo (USP)
8JMKD3MGP3W34P/3N2U9JL,1,"Vinhas, Lúbia",Lúbia Vinhas,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2U9JL,2,"Queiroz, Gilberto Ribeiro de",Gilberto Ribeiro de Queiroz,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2U9JL,3,"Ferreira, Karine Reis",Karine Reis Ferreira,4 Instituto Nacional de Pesquisas Espaciais (INPE),4 Instituto Nacional de Pesquisas Espaciais (INPE)
8JMKD3MGP3W34P/3N2U9JL,4,"Câmara, Gilberto",Gilberto Câmara,,
8JMKD3MGPDW34P/3KP2T4E,1,"Assis, Luiz Fernando F. G. de",Luiz Fernando F. G. de Assis,Universidade de Săo Paulo (USP),Universidade de Săo Paulo (USP)
8JMKD3MGPDW34P/3KP2T4E,2,"Herfort, Benjamin",Benjamin Herfort,Universidade de Săo Paulo (USP),Universidade de Săo Paulo (USP)
8JMKD3MGPDW34P/3KP2T4E,3,"Steiger, Enrico",Enrico Steiger,Universidade de Săo Paulo (USP),Universidade de Săo Paulo (USP)
8JMKD3MGPDW34P/3KP2T4E,4,"Horita, Flávio E. A.",Flávio E. A. Horita,Universidade de Săo Paulo (USP),Universidade de Săo Paulo (USP)
8JMKD3MGPDW34P/3KP2T4E,5,"Albuquerque, Joăo Porto de",Joăo Porto de Albuquerque,Heidelberg University,Heidelberg University
8JMKD3MGPDW34P/3KP37KS,1,"Bellina, Gabriel Marx",Gabriel Marx Bellina,Universidade do Vale dos Sinos (UNISINOS),Universidade do Vale dos Sinos (UNISINOS)
8JMKD3MGPDW34P/3KP37KS,2,"Tognoli, Francisco Manoel Wohnrath",Francisco Manoel Wohnrath Tognoli,Universidade do Vale dos Sinos (UNISINOS),Universidade do Vale dos Sinos (UNISINOS)
8JMKD3MGPDW34P/3KP37KS,3,"Veronez, Mauricio Roberto",Mauricio Roberto Veronez,Universidade do Vale dos Sinos (UNISINOS),Universidade do Vale dos Sinos (UNISINOS)
8JMKD3MGPDW34P/3KP37UP,1,"Carniel, Anderson Chaves",Anderson Chaves Carniel,Universidade de Săo Paulo (USP),Universidade de Săo Paulo (USP)
